time,close,open,high,low,volume
2006-12-11,353.46451500056327,353.46451500056327,354.1714440305644,352.75758597056216,10000
2006-12-12,354.84280010937414,354.84280010937414,355.5524857095929,354.1331145091554,10000
2006-12-13,354.41907438798967,354.41907438798967,355.1279125367656,353.7102362392137,10000
2006-12-14,355.3379029623963,355.3379029623963,356.0485787683211,354.6272271564715,10000
2006-12-15,360.5769778332282,360.5769778332282,361.2981317888947,359.85582387756176,10000
2006-12-18,360.8420984848361,360.8420984848361,361.5637826818057,360.1204142878664,10000
2006-12-19,357.25666618928574,357.25666618928574,357.9711795216643,356.5421528569072,10000
2006-12-20,357.1479719241158,357.1479719241158,357.862267867964,356.43367598026754,10000
2006-12-21,358.5458561417255,358.5458561417255,359.2629478540089,357.82876442944206,10000
2006-12-22,357.3972760051927,357.3972760051927,358.1120705572031,356.6824814531823,10000
2006-12-26,355.24787120282224,355.24787120282224,355.9583669452279,354.53737546041657,10000
2006-12-27,353.44061421827774,353.44061421827774,354.1474954467143,352.7337329898412,10000
2006-12-28,349.16318004619166,349.16318004619166,349.86150640628404,348.4648536860993,10000
2006-12-29,349.1993280796681,349.1993280796681,349.8977267358274,348.50092942350875,10000
2007-01-02,348.83203229126906,348.83203229126906,349.52969635585157,348.13436822668655,10000
2007-01-03,352.49386415696335,352.49386415696335,353.1988518852773,351.7888764286494,10000
2007-01-04,354.22991620061396,354.22991620061396,354.9383760330152,353.52145636821274,10000
2007-01-05,364.87320360148243,364.87320360148243,365.6029500086854,364.14345719427945,10000
2007-01-08,362.9502505261957,362.9502505261957,363.67615102724807,362.22435002514334,10000
2007-01-09,359.9740550000685,359.9740550000685,360.69400311006865,359.2541068900684,10000
2007-01-10,360.98852313716964,360.98852313716964,361.71050018344397,360.2665460908953,10000
2007-01-11,360.9078635599132,360.9078635599132,361.629679287033,360.1860478327934,10000
2007-01-12,354.1563699229614,354.1563699229614,354.86468266280735,353.44805718311545,10000
2007-01-16,354.4335950390844,354.4335950390844,355.1424622291626,353.72472784900623,10000
2007-01-17,350.2205004978219,350.2205004978219,350.9209414988175,349.52005949682626,10000
2007-01-18,352.78634118882064,352.78634118882064,353.4919138711983,352.080768506443,10000
2007-01-19,348.034683239935,348.034683239935,348.7307526064149,347.33861387345513,10000
2007-01-22,347.6672845954713,347.6672845954713,348.36261916466225,346.97195002628035,10000
2007-01-23,342.0608586038247,342.0608586038247,342.74498032103236,341.3767368866171,10000
2007-01-24,341.3640551398848,341.3640551398848,342.04678325016454,340.68132702960503,10000
2007-01-25,340.087234961066,340.087234961066,340.7674094309881,339.40706049114385,10000
2007-01-26,341.16317523101213,341.16317523101213,341.84550158147414,340.4808488805501,10000
2007-01-29,342.14831277056027,342.14831277056027,342.83260939610136,341.4640161450192,10000
2007-01-30,342.64600744343966,342.64600744343966,343.33129945832655,341.96071542855276,10000
2007-01-31,338.9422871799484,338.9422871799484,339.6201717543083,338.2644026055885,10000
2007-02-01,336.05858819602133,336.05858819602133,336.73070537241335,335.3864710196293,10000
2007-02-02,341.24006764383796,341.24006764383796,341.92254777912564,340.5575875085503,10000
2007-02-05,339.6926591846842,339.6926591846842,340.3720445030536,339.0132738663148,10000
2007-02-06,338.1003908007017,338.1003908007017,338.77659158230307,337.4241900191003,10000
2007-02-07,338.31062632367866,338.31062632367866,338.987247576326,337.6340050710313,10000
2007-02-08,335.4132273678633,335.4132273678633,336.08405382259906,334.7424009131276,10000
2007-02-09,330.61066344737304,330.61066344737304,331.2718847742678,329.9494421204783,10000
2007-02-12,332.88777307439915,332.88777307439915,333.55354862054793,332.22199752825037,10000
2007-02-13,333.1090468730938,333.1090468730938,333.77526496684,332.4428287793476,10000
2007-02-14,331.6907609453103,331.6907609453103,332.3541424672009,331.02737942341963,10000
2007-02-15,331.60950853107965,331.60950853107965,332.2727275481418,330.9462895140175,10000
2007-02-16,330.79139457998116,330.79139457998116,331.45297736914114,330.1298117908212,10000
2007-02-20,335.33441897784786,335.33441897784786,336.00508781580356,334.66375013989216,10000
2007-02-21,325.4394484320544,325.4394484320544,326.09032732891853,324.7885695351903,10000
2007-02-22,325.7467490445009,325.7467490445009,326.3982425425899,325.0952555464119,10000
2007-02-23,324.06203979241604,324.06203979241604,324.71016387200086,323.4139157128312,10000
2007-02-26,324.2085294122813,324.2085294122813,324.85694647110586,323.5601123534567,10000
2007-02-27,325.46546291364353,325.46546291364353,326.11639383947085,324.8145319878162,10000
2007-02-28,331.4241740741653,331.4241740741653,332.0870224223136,330.761325726017,10000
2007-03-01,334.41394493980505,334.41394493980505,335.08277282968464,333.74511704992545,10000
2007-03-02,344.77949734418866,344.77949734418866,345.469056338877,344.0899383495003,10000
2007-03-05,347.1865154001104,347.1865154001104,347.8808884309106,346.4921423693102,10000
2007-03-06,343.00319179502094,343.00319179502094,343.689198178611,342.3171854114309,10000
2007-03-07,340.2158747959472,340.2158747959472,340.89630654553906,339.5354430463553,10000
2007-03-08,338.5644490050869,338.5644490050869,339.24157790309704,337.88732010707673,10000
2007-03-09,341.10220184036984,341.10220184036984,341.78440624405056,340.41999743668913,10000
2007-03-12,342.40147966988354,342.40147966988354,343.0862826292233,341.71667671054377,10000
2007-03-13,342.5588815997655,342.5588815997655,343.24399936296504,341.873763836566,10000
2007-03-14,346.42791751462784,346.42791751462784,347.1207733496571,345.7350616795986,10000
2007-03-15,344.14205327294997,344.14205327294997,344.83033737949586,343.4537691664041,10000
2007-03-16,341.293533396441,341.293533396441,341.9761204632339,340.6109463296481,10000
2007-03-19,341.30127534876766,341.30127534876766,341.9838778994652,340.6186727980701,10000
2007-03-20,338.64382482632107,338.64382482632107,339.32111247597373,337.9665371766684,10000
2007-03-21,337.814629742337,337.814629742337,338.49025900182164,337.13900048285234,10000
2007-03-22,336.3167009542715,336.3167009542715,336.98933435618005,335.6440675523629,10000
2007-03-23,339.22514862550906,339.22514862550906,339.90359892276007,338.54669832825806,10000
2007-03-26,335.94748905659725,335.94748905659725,336.61938403471044,335.27559407848406,10000
2007-03-27,336.0618853724287,336.0618853724287,336.7340091431736,335.38976160168386,10000
2007-03-28,334.2795186807026,334.2795186807026,334.94807771806404,333.6109596433412,10000
2007-03-29,337.57892187165214,337.57892187165214,338.25407971539545,336.90376402790884,10000
2007-03-30,336.3611211170453,336.3611211170453,337.0338433592794,335.6883988748112,10000
2007-04-02,335.14973181363143,335.14973181363143,335.8200312772587,334.4794323500042,10000
2007-04-03,336.6250352116609,336.6250352116609,337.2982852820842,335.95178514123756,10000
2007-04-04,332.95517170821864,332.95517170821864,333.6210820516351,332.2892613648022,10000
2007-04-05,332.25445473362834,332.25445473362834,332.9189636430956,331.5899458241611,10000
2007-04-09,332.73871631646784,332.73871631646784,333.4041937491008,332.0732388838349,10000
2007-04-10,330.92885795114876,330.92885795114876,331.59071566705103,330.2670002352465,10000
2007-04-11,330.7042453506647,330.7042453506647,331.365653841366,330.04283685996336,10000
2007-04-12,331.9412485512908,331.9412485512908,332.6051310483934,331.27736605418824,10000
2007-04-13,328.0829219392979,328.0829219392979,328.73908778317644,327.4267560954193,10000
2007-04-16,327.39038645608,327.39038645608,328.04516722899217,326.7356056831679,10000
2007-04-17,328.48031090453446,328.48031090453446,329.1372715263435,327.8233502827254,10000
2007-04-18,328.2636687399274,328.2636687399274,328.9201960774073,327.60714140244755,10000
2007-04-19,330.39669019671425,330.39669019671425,331.0574835771077,329.7358968163208,10000
2007-04-20,326.9679704234578,326.9679704234578,327.6219063643047,326.3140344826109,10000
2007-04-23,327.72312509909625,327.72312509909625,328.3785713492944,327.0676788488981,10000
2007-04-24,330.28435480272015,330.28435480272015,330.9449235123256,329.6237860931147,10000
2007-04-25,330.41133039282226,330.41133039282226,331.0721530536079,329.7505077320366,10000
2007-04-26,335.0553876836176,335.0553876836176,335.7254984589848,334.3852769082504,10000
2007-04-27,332.89293108189895,332.89293108189895,333.5587169440627,332.2271452197352,10000
2007-04-30,332.68341083662085,332.68341083662085,333.34877765829407,332.01804401494763,10000
2007-05-01,336.00031975220827,336.00031975220827,336.6723203917127,335.32831911270387,10000
2007-05-02,336.8676377865295,336.8676377865295,337.54137306210254,336.19390251095643,10000
2007-05-03,331.6616246903603,331.6616246903603,332.32494793974104,330.9983014409796,10000
2007-05-04,329.052635985814,329.052635985814,329.7107412577856,328.39453071384236,10000
2007-05-07,329.3627243725283,329.3627243725283,330.02144982127334,328.7039989237833,10000
2007-05-08,330.58181199218484,330.58181199218484,331.2429756161692,329.9206483682005,10000
2007-05-09,332.14191657602277,332.14191657602277,332.80620040917483,331.4776327428707,10000
2007-05-10,338.60824903669294,338.60824903669294,339.28546553476633,337.93103253861955,10000
2007-05-11,336.56227996478174,336.56227996478174,337.2354045247113,335.88915540485215,10000
2007-05-14,337.7725166714135,337.7725166714135,338.4480617047563,337.09697163807067,10000
2007-05-15,335.65260830180455,335.65260830180455,336.3239135184082,334.9813030852009,10000
2007-05-16,341.230873770364,341.230873770364,341.9133355179047,340.54841202282324,10000
2007-05-17,342.8816176293809,342.8816176293809,343.5673808646397,342.19585439412214,10000
2007-05-18,340.2071525380463,340.2071525380463,340.8875668431224,339.52673823297016,10000
2007-05-21,340.147599620392,340.147599620392,340.8278948196328,339.4673044211512,10000
2007-05-22,341.7259209975995,341.7259209975995,342.40937283959465,341.0424691556043,10000
2007-05-23,341.05083464397256,341.05083464397256,341.7329363132605,340.36873297468463,10000
2007-05-24,345.92977024700804,345.92977024700804,346.62162978750206,345.237910706514,10000
2007-05-25,345.4471246808418,345.4471246808418,346.1380189302035,344.7562304314801,10000
2007-05-29,344.30208937166816,344.30208937166816,344.9906935504115,343.6134851929248,10000
2007-05-30,346.3680958888265,346.3680958888265,347.06083208060414,345.6753596970488,10000
2007-05-31,342.6960299692371,342.6960299692371,343.38142202917555,342.0106379092986,10000
2007-06-01,337.6460911102248,337.6460911102248,338.32138329244526,336.97079892800434,10000
2007-06-04,338.03040715146216,338.03040715146216,338.70646796576506,337.35434633715926,10000
2007-06-05,337.93077141424243,337.93077141424243,338.60663295707093,337.25490987141393,10000
2007-06-06,338.6584854452452,338.6584854452452,339.3358024161357,337.9811684743547,10000
2007-06-07,342.5909165223803,342.5909165223803,343.27609835542506,341.9057346893356,10000
2007-06-08,349.54442423964247,349.54442423964247,350.24351308812174,348.8453353911632,10000
2007-06-11,345.51892035303297,345.51892035303297,346.20995819373906,344.8278825123269,10000
2007-06-12,348.1232895417682,348.1232895417682,348.81953612085175,347.42704296268465,10000
2007-06-13,348.5593662116141,348.5593662116141,349.2564849440373,347.86224747919084,10000
2007-06-14,346.71195788750987,346.71195788750987,347.4053818032849,346.0185339717348,10000
2007-06-15,345.78760017581436,345.78760017581436,346.479175376166,345.09602497546274,10000
2007-06-18,344.50886759976,344.50886759976,345.1978853349595,343.81984986456047,10000
2007-06-19,342.3102661351445,342.3102661351445,342.9948866674148,341.6256456028742,10000
2007-06-20,345.40208035478076,345.40208035478076,346.0928845154903,344.7112761940712,10000
2007-06-21,347.4788802909034,347.4788802909034,348.17383805148523,346.7839225303216,10000
2007-06-22,345.7758267469997,345.7758267469997,346.4673784004937,345.0842750935057,10000
2007-06-25,347.06656138220643,347.06656138220643,347.76069450497084,346.372428259442,10000
2007-06-26,351.55616990542006,351.55616990542006,352.2592822452309,350.8530575656092,10000
2007-06-27,351.9256251777105,351.9256251777105,352.6294764280659,351.2217739273551,10000
2007-06-28,349.3784126232354,349.3784126232354,350.07716944848187,348.67965579798897,10000
2007-06-29,349.40982882536684,349.40982882536684,350.1086484830176,348.7110091677161,10000
2007-07-02,346.0161635984902,346.0161635984902,346.70819592568716,345.32413127129325,10000
2007-07-03,347.9008364105943,347.9008364105943,348.5966380834155,347.20503473777313,10000
2007-07-05,349.90615638830457,349.90615638830457,350.60596870108117,349.20634407552797,10000
2007-07-06,348.21036429862863,348.21036429862863,348.9067850272259,347.51394357003136,10000
2007-07-09,345.5417311201147,345.5417311201147,346.23281458235493,344.8506476578745,10000
2007-07-10,344.56129829702843,344.56129829702843,345.2504208936225,343.87217570043435,10000
2007-07-11,345.0798713560607,345.0798713560607,345.77003109877285,344.3897116133486,10000
2007-07-12,342.7257767838542,342.7257767838542,343.4112283374219,342.0403252302865,10000
2007-07-13,343.07110411196186,343.07110411196186,343.7572463201858,342.3849619037379,10000
2007-07-16,342.3461358707707,342.3461358707707,343.03082814251223,341.66144359902916,10000
2007-07-17,342.90557995888,342.90557995888,343.5913911187978,342.21976879896226,10000
2007-07-18,339.1038670854356,339.1038670854356,339.78207481960646,338.4256593512647,10000
2007-07-19,337.038758063996,337.038758063996,337.71283558012396,336.36468054786803,10000
2007-07-20,334.3114312670197,334.3114312670197,334.98005412955376,333.64280840448566,10000
2007-07-23,335.738314451067,335.738314451067,336.4097910799692,335.06683782216487,10000
2007-07-24,334.63318639277577,334.63318639277577,335.3024527655613,333.9639200199902,10000
2007-07-25,339.14767252890454,339.14767252890454,339.8259678739623,338.46937718384675,10000
2007-07-26,344.24660435634564,344.24660435634564,344.93509756505836,343.5581111476329,10000
2007-07-27,345.2603415950265,345.2603415950265,345.95086227821656,344.5698209118364,10000
2007-07-30,343.75891881273577,343.75891881273577,344.44643665036125,343.0714009751103,10000
2007-07-31,342.80215330567444,342.80215330567444,343.4877576122858,342.11654899906307,10000
2007-08-01,343.82579662000035,343.82579662000035,344.51344821324034,343.13814502676036,10000
2007-08-02,343.9153022740926,343.9153022740926,344.6031328786408,343.2274716695444,10000
2007-08-03,340.11218704841053,340.11218704841053,340.79241142250737,339.4319626743137,10000
2007-08-06,340.9591016802641,340.9591016802641,341.6410198836246,340.2771834769036,10000
2007-08-07,341.54248269304003,341.54248269304003,342.2255676584261,340.85939772765397,10000
2007-08-08,340.7371196575738,340.7371196575738,341.418593896889,340.0556454182587,10000
2007-08-09,346.49830986225135,346.49830986225135,347.19130648197586,345.80531324252684,10000
2007-08-10,342.3086584200998,342.3086584200998,342.99327573694,341.6240411032596,10000
2007-08-13,342.5662579092998,342.5662579092998,343.2513904251184,341.88112539348117,10000
2007-08-14,342.90601746965575,342.90601746965575,343.59182950459507,342.22020543471643,10000
2007-08-15,343.1718063892429,343.1718063892429,343.8581500020214,342.4854627764644,10000
2007-08-16,351.8644639252218,351.8644639252218,352.5681928530722,351.1607349973714,10000
2007-08-17,347.29879800424146,347.29879800424146,347.9933956002499,346.604200408233,10000
2007-08-20,346.85762652970095,346.85762652970095,347.55134178276035,346.16391127664156,10000
2007-08-21,347.33278032568774,347.33278032568774,348.02744588633914,346.63811476503633,10000
2007-08-22,347.0791259673506,347.0791259673506,347.7732842192853,346.3849677154159,10000
2007-08-23,347.1189851363162,347.1189851363162,347.81322310658885,346.4247471660436,10000
2007-08-24,342.8995864349091,342.8995864349091,343.5853856077789,342.2137872620393,10000
2007-08-27,343.4734324002433,343.4734324002433,344.1603792650438,342.78648553544286,10000
2007-08-28,345.1378228329887,345.1378228329887,345.8280984786547,344.44754718732275,10000
2007-08-29,343.8157737950357,343.8157737950357,344.50340534262574,343.1281422474456,10000
2007-08-30,344.5217416864996,344.5217416864996,345.21078516987257,343.8326982031266,10000
2007-08-31,341.4342810101665,341.4342810101665,342.11714957218686,340.75141244814614,10000
2007-09-04,337.54830092740565,337.54830092740565,338.22339752926047,336.87320432555083,10000
2007-09-05,337.9869800341976,337.9869800341976,338.662953994266,337.3110060741292,10000
2007-09-06,332.6248959503926,332.6248959503926,333.2901457422934,331.9596461584918,10000
2007-09-07,329.13983842017,329.13983842017,329.79811809701033,328.4815587433297,10000
2007-09-10,328.4643151892118,328.4643151892118,329.12124381959023,327.80738655883334,10000
2007-09-11,324.5835949837734,324.5835949837734,325.232762173741,323.93442779380587,10000
2007-09-12,323.7866133660851,323.7866133660851,324.43418659281724,323.1390401393529,10000
2007-09-13,324.9925442464092,324.9925442464092,325.642529334902,324.34255915791636,10000
2007-09-14,325.63965820850507,325.63965820850507,326.2909375249221,324.98837889208806,10000
2007-09-17,323.1296558146993,323.1296558146993,323.7759151263287,322.48339650306986,10000
2007-09-18,323.6060930883007,323.6060930883007,324.2533052744773,322.9588809021241,10000
2007-09-19,322.0128819319029,322.0128819319029,322.6569076957667,321.3688561680391,10000
2007-09-20,318.7368423079871,318.7368423079871,319.3743159926031,318.0993686233711,10000
2007-09-21,319.9301836159916,319.9301836159916,320.57004398322357,319.29032324875965,10000
2007-09-24,320.0398071550932,320.0398071550932,320.67988676940337,319.399727540783,10000
2007-09-25,320.264228964533,320.264228964533,320.90475742246207,319.62370050660394,10000
2007-09-26,320.7019238299514,320.7019238299514,321.3433276776113,320.0605199822915,10000
2007-09-27,318.9297865530589,318.9297865530589,319.567646126165,318.29192697995273,10000
2007-09-28,314.79663959935976,314.79663959935976,315.4262328785585,314.16704632016103,10000
2007-10-01,314.29657416806185,314.29657416806185,314.92516731639796,313.66798101972574,10000
2007-10-02,320.59037162485913,320.59037162485913,321.23155236810885,319.9491908816094,10000
2007-10-03,320.8398580906865,320.8398580906865,321.4815378068679,320.1981783745051,10000
2007-10-04,317.95620472478225,317.95620472478225,318.59211713423184,317.32029231533267,10000
2007-10-05,316.6981372919096,316.6981372919096,317.3315335664934,316.06474101732573,10000
2007-10-08,320.6751233172904,320.6751233172904,321.316473563925,320.0337730706558,10000
2007-10-09,318.6612376254778,318.6612376254778,319.29856010072876,318.0239151502268,10000
2007-10-10,317.65958187666104,317.65958187666104,318.29490104041435,317.0242627129077,10000
2007-10-11,313.36934690121956,313.36934690121956,313.996085595022,312.7426082074171,10000
2007-10-12,313.63377418687014,313.63377418687014,314.2610417352439,313.0065066384964,10000
2007-10-15,310.3641072328859,310.3641072328859,310.98483544735166,309.7433790184201,10000
2007-10-16,310.380476735428,310.380476735428,311.0012376888988,309.75971578195714,10000
2007-10-17,309.9914356610556,309.9914356610556,310.61141853237774,309.3714527897335,10000
2007-10-18,307.3646756787144,307.3646756787144,307.9794050300718,306.74994632735695,10000
2007-10-19,306.6957685110606,306.6957685110606,307.3091600480827,306.0823769740385,10000
2007-10-22,309.4943851992986,309.4943851992986,310.1133739696972,308.87539642890005,10000
2007-10-23,307.62636215638713,307.62636215638713,308.2416148806999,307.01110943207436,10000
2007-10-24,307.1068292424813,307.1068292424813,307.72104290096627,306.4926155839963,10000
2007-10-25,305.1972449785591,305.1972449785591,305.80763946851624,304.586850488602,10000
2007-10-26,298.94879848105825,298.94879848105825,299.5466960780204,298.3509008840961,10000
2007-10-29,297.1129274666153,297.1129274666153,297.70715332154856,296.51870161168205,10000
2007-10-30,298.28800673999336,298.28800673999336,298.88458275347335,297.6914307265134,10000
2007-10-31,295.9683799734103,295.9683799734103,296.5603167333571,295.3764432134635,10000
2007-11-01,297.0537812943492,297.0537812943492,297.6478888569379,296.4596737317605,10000
2007-11-02,291.40711429514283,291.40711429514283,291.9899285237331,290.82430006655255,10000
2007-11-05,290.727408967737,290.727408967737,291.3088637856725,290.1459541498015,10000
2007-11-06,286.81793405087427,286.81793405087427,287.391569918976,286.2442981827725,10000
2007-11-07,284.16276999963526,284.16276999963526,284.7310955396345,283.594444459636,10000
2007-11-08,283.0590794631203,283.0590794631203,283.6251976220466,282.49296130419407,10000
2007-11-09,283.4597370048518,283.4597370048518,284.02665647886147,282.8928175308421,10000
2007-11-12,291.2605195979595,291.2605195979595,291.8430406371554,290.6779985587636,10000
2007-11-13,293.540026283233,293.540026283233,294.12710633579945,292.9529462306665,10000
2007-11-14,289.20242046227605,289.20242046227605,289.78082530320063,288.6240156213515,10000
2007-11-15,297.6959118301249,297.6959118301249,298.2913036537851,297.10052000646465,10000
2007-11-16,298.7112903788468,298.7112903788468,299.30871295960446,298.11386779808913,10000
2007-11-19,301.59741459512566,301.59741459512566,302.2006094243159,300.9942197659354,10000
2007-11-20,296.8451367405217,296.8451367405217,297.43882701400275,296.25144646704064,10000
2007-11-21,293.7720850639082,293.7720850639082,294.35962923403605,293.18454089378037,10000
2007-11-23,284.8366973820331,284.8366973820331,285.4063707767972,284.267023987269,10000
2007-11-26,283.45693341391546,283.45693341391546,284.02384728074327,282.89001954708766,10000
2007-11-27,287.25057444873573,287.25057444873573,287.8250755976332,286.67607329983827,10000
2007-11-28,291.68287017895886,291.68287017895886,292.2662359193168,291.09950443860095,10000
2007-11-29,292.4009470552778,292.4009470552778,292.9857489493884,291.81614516116724,10000
2007-11-30,297.060110537637,297.060110537637,297.6542307587123,296.4659903165617,10000
2007-12-03,294.8400221555639,294.8400221555639,295.429702199875,294.25034211125273,10000
2007-12-04,290.79731131944857,290.79731131944857,291.37890594208744,290.2157166968097,10000
2007-12-05,292.7927078055712,292.7927078055712,293.37829322118233,292.20712238996003,10000
2007-12-06,292.08298625817775,292.08298625817775,292.6671522306941,291.4988202856614,10000
2007-12-07,294.0854916971334,294.0854916971334,294.6736626805277,293.49732071373916,10000
2007-12-10,289.49425258983445,289.49425258983445,290.0732410950141,288.9152640846548,10000
2007-12-11,287.289204228705,287.289204228705,287.8637826371624,286.7146258202476,10000
2007-12-12,286.29334259470386,286.29334259470386,286.8659292798933,285.7207559095144,10000
2007-12-13,290.64940860147493,290.64940860147493,291.23070741867787,290.068109784272,10000
2007-12-14,291.9543648569103,291.9543648569103,292.5382735866241,291.37045612719646,10000
2007-12-17,291.4129347106723,291.4129347106723,291.99576058009364,290.83010884125093,10000
2007-12-18,288.8817276726002,288.8817276726002,289.4594911279454,288.30396421725504,10000
2007-12-19,289.36002680673334,289.36002680673334,289.93874686034684,288.78130675311985,10000
2007-12-20,289.62854232853664,289.62854232853664,290.2077994131937,289.0492852438796,10000
2007-12-21,285.8894418865336,285.8894418865336,286.4612207703066,285.3176630027605,10000
2007-12-24,285.74658938287223,285.74658938287223,286.318082561638,285.17509620410647,10000
2007-12-26,281.269144627998,281.269144627998,281.831682917254,280.706606338742,10000
2007-12-27,281.2148545316928,281.2148545316928,281.7772842407562,280.6524248226294,10000
2007-12-28,278.0032438687003,278.0032438687003,278.5592503564377,277.44723738096286,10000
2007-12-31,279.353630617259,279.353630617259,279.91233787849353,278.79492335602447,10000
2008-01-02,273.5303268742869,273.5303268742869,274.0773875280355,272.9832662205383,10000
2008-01-03,271.1149582714361,271.1149582714361,271.65718818797893,270.57272835489323,10000
2008-01-04,272.47414056680157,272.47414056680157,273.01908884793517,271.92919228566797,10000
2008-01-07,273.5611996876599,273.5611996876599,274.1083220870352,273.01407728828457,10000
2008-01-08,268.3790507491942,268.3790507491942,268.9158088506926,267.84229264769584,10000
2008-01-09,268.1713026264047,268.1713026264047,268.7076452316575,267.6349600211519,10000
2008-01-10,264.4881842580771,264.4881842580771,265.0171606265933,263.95920788956096,10000
2008-01-11,263.4411687256458,263.4411687256458,263.9680510630971,262.9142863881945,10000
2008-01-14,262.0630390500823,262.0630390500823,262.58716512818245,261.53891297198214,10000
2008-01-15,262.1066957211489,262.1066957211489,262.6309091125912,261.58248232970664,10000
2008-01-16,267.18472475291816,267.18472475291816,267.719094202424,266.6503553034123,10000
2008-01-17,266.52785267320587,266.52785267320587,267.06090837855226,265.9947969678595,10000
2008-01-18,265.91786381040504,265.91786381040504,266.44969953802587,265.3860280827842,10000
2008-01-22,263.71812980830214,263.71812980830214,264.24556606791873,263.19069354868554,10000
2008-01-23,265.6068031336108,265.6068031336108,266.138016739878,265.0755895273436,10000
2008-01-24,259.3365165413531,259.3365165413531,259.8551895744358,258.81784350827036,10000
2008-01-25,258.75645203145956,258.75645203145956,259.2739649355225,258.23893912739663,10000
2008-01-28,254.39030140641165,254.39030140641165,254.8990820092245,253.88152080359882,10000
2008-01-29,255.34141519795003,255.34141519795003,255.85209802834592,254.83073236755413,10000
2008-01-30,256.61178823110265,256.61178823110265,257.1250118075649,256.0985646546404,10000
2008-01-31,255.79422116381525,255.79422116381525,256.3058096061429,255.28263272148763,10000
2008-02-01,260.0213421867744,260.0213421867744,260.54138487114795,259.50129950240085,10000
2008-02-04,260.3487771846886,260.3487771846886,260.869474739058,259.82807963031917,10000
2008-02-05,265.5485719215357,265.5485719215357,266.07966906537877,265.01747477769266,10000
2008-02-06,262.33926831076906,262.33926831076906,262.8639468473906,261.8145897741475,10000
2008-02-07,260.680639282945,260.680639282945,261.2020005615109,260.1592780043791,10000
2008-02-08,258.4207058775302,258.4207058775302,258.9375472892853,257.90386446577514,10000
2008-02-11,257.2338502388025,257.2338502388025,257.7483179392801,256.7193825383249,10000
2008-02-12,261.079956980765,261.079956980765,261.6021168947265,260.5577970668035,10000
2008-02-13,261.42895335745067,261.42895335745067,261.95181126416554,260.9060954507358,10000
2008-02-14,261.14296352941534,261.14296352941534,261.66524945647416,260.6206776023565,10000
2008-02-15,262.6714224796008,262.6714224796008,263.19676532456,262.1460796346416,10000
2008-02-19,257.3780275065029,257.3780275065029,257.8927835615159,256.86327145148994,10000
2008-02-20,254.6561871332487,254.6561871332487,255.1654995075152,254.1468747589822,10000
2008-02-21,252.70720939824378,252.70720939824378,253.21262381704025,252.2017949794473,10000
2008-02-22,252.18923117649553,252.18923117649553,252.69360963884853,251.68485271414252,10000
2008-02-25,254.30867242832971,254.30867242832971,254.8172897731864,253.80005508347304,10000
2008-02-26,252.95558907481058,252.95558907481058,253.4615002529602,252.44967789666094,10000
2008-02-27,249.74064549450878,249.74064549450878,250.2401267854978,249.24116420351976,10000
2008-02-28,248.17187599100328,248.17187599100328,248.6682197429853,247.67553223902127,10000
2008-02-29,245.99785190169194,245.99785190169194,246.48984760549533,245.50585619788856,10000
2008-03-03,243.91997622270367,243.91997622270367,244.40781617514907,243.43213627025827,10000
2008-03-04,247.4866172004609,247.4866172004609,247.98159043486183,246.99164396605997,10000
2008-03-05,243.18466761233168,243.18466761233168,243.67103694755633,242.69829827710703,10000
2008-03-06,246.1694086544292,246.1694086544292,246.66174747173804,245.67706983712034,10000
2008-03-07,247.4580307111725,247.4580307111725,247.95294677259486,246.96311464975017,10000
2008-03-10,247.66478167366944,247.66478167366944,248.16011123701676,247.1694521103221,10000
2008-03-11,246.6500015735715,246.6500015735715,247.14330157671864,246.15670157042436,10000
2008-03-12,244.84346883353382,244.84346883353382,245.3331557712009,244.35378189586675,10000
2008-03-13,241.66064884665815,241.66064884665815,242.14397014435147,241.17732754896483,10000
2008-03-14,240.95176888693203,240.95176888693203,241.4336724247059,240.46986534915817,10000
2008-03-17,241.11930016322,241.11930016322,241.60153876354644,240.63706156289356,10000
2008-03-18,240.14377818593067,240.14377818593067,240.62406574230252,239.66349062955882,10000
2008-03-19,252.19292462439097,252.19292462439097,252.69731047363976,251.68853877514218,10000
2008-03-20,257.958173329242,257.958173329242,258.4740896759005,257.44225698258356,10000
2008-03-24,258.40613693037915,258.40613693037915,258.9229492042399,257.8893246565184,10000
2008-03-25,254.2028806495349,254.2028806495349,254.71128641083396,253.69447488823585,10000
2008-03-26,251.16776943174244,251.16776943174244,251.67010497060593,250.66543389287895,10000
2008-03-27,250.9752766177584,250.9752766177584,251.47722717099393,250.47332606452287,10000
2008-03-28,255.09058183950748,255.09058183950748,255.6007630031865,254.58040067582846,10000
2008-03-31,258.74155602244144,258.74155602244144,259.25903913448633,258.22407291039656,10000
2008-04-01,266.97803507412067,266.97803507412067,267.5119911442689,266.44407900397243,10000
2008-04-02,263.6473872240424,263.6473872240424,264.1746819984905,263.1200924495943,10000
2008-04-03,261.1732982189351,261.1732982189351,261.695644815373,260.6509516224972,10000
2008-04-04,260.1566438014309,260.1566438014309,260.67695708903375,259.63633051382806,10000
2008-04-07,256.70480824847084,256.70480824847084,257.21821786496776,256.1913986319739,10000
2008-04-08,258.6386187989188,258.6386187989188,259.15589603651665,258.12134156132095,10000
2008-04-09,254.84407452588982,254.84407452588982,255.3537626749416,254.33438637683804,10000
2008-04-10,256.34761657042395,256.34761657042395,256.8603118035648,255.8349213372831,10000
